siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 02:00",0.25
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 03:00",0.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 03:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 03:00",26
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 03:00",30
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 03:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 03:00",11
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 04:00",34
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 04:00",1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 04:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 04:00",24
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 04:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 04:00",18
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 05:00",1.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 05:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 05:00",20
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 05:00",33
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 05:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 05:00",15
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 06:00",0.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 06:00",0.27
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 06:00",13
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 06:00",42
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 06:00",11
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 06:00",19
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 07:00",1.3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 07:00",17
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 07:00",13
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 07:00",42
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 07:00",13
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 07:00",0.32
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 08:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 08:00",0.37
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 08:00",37
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 08:00",53
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 08:00",10
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 08:00",29
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 09:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 09:00",0.35
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 09:00",48
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 09:00",52
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 09:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 09:00",22
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 10:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 10:00",0.33
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 10:00",57
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 10:00",52
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 10:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 10:00",21
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 11:00",26
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 11:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 11:00",0.35
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 11:00",60
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 11:00",57
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 11:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 12:00",25
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 12:00",8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 12:00",87
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 12:00",61
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 12:00",0.34
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 12:00",3
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 13:00",3.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 13:00",0.31
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 13:00",60
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 13:00",89
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 13:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 13:00",31
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 14:00",30
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 14:00",6
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 14:00",100
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 14:00",57
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 14:00",0.33
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 14:00",3.1
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 15:00",2.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 15:00",0.32
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 15:00",54
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 15:00",80
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 15:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 15:00",27
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 16:00",2.3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 16:00",23
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 16:00",6
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 16:00",76
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 16:00",50
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 16:00",0.3
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 17:00",2.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 17:00",0.36
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 17:00",44
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 17:00",67
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 17:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 17:00",22
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 18:00",54
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 18:00",1.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 18:00",0.27
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 18:00",42
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 18:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 18:00",20
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 19:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 19:00",36
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 19:00",24
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 19:00",45
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 19:00",1.2
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 19:00",7
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 20:00",7
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 20:00",1.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 20:00",0.31
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 20:00",18
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 20:00",32
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 20:00",41
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 21:00",14
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 21:00",7
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 21:00",37
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 21:00",26
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 21:00",0.31
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 21:00",1.3
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 22:00",1.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 22:00",0.36
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 22:00",22
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 22:00",37
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 22:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 22:00",16
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-12 23:00",23
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-12 23:00",9
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-12 23:00",60
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-12 23:00",23
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-12 23:00",0.4
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-12 23:00",1.6
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 00:00",1.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 00:00",0.32
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 00:00",27
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 00:00",49
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 00:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 00:00",10
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 01:00",0.7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 01:00",13
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 01:00",6
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 01:00",44
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 01:00",29
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 01:00",0.28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 02:00",0.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 02:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 02:00",23
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 02:00",38
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 02:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 02:00",13
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 03:00",46
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 03:00",0.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 03:00",0.31
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 03:00",23
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 03:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 03:00",14
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 04:00",1.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 04:00",0.39
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 04:00",25
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 04:00",64
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 04:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 04:00",15
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 05:00",1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 05:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 05:00",33
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 05:00",63
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 05:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 05:00",15
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 06:00",0.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 06:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 06:00",30
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 06:00",59
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 06:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 06:00",17
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 07:00",0.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 07:00",0.21
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 07:00",31
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 07:00",57
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 07:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 07:00",16
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 08:00",1.1
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 08:00",10
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 08:00",6
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 08:00",48
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 08:00",32
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 08:00",0.33
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 09:00",2.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 09:00",0.35
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 09:00",36
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 09:00",39
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 09:00",7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 09:00",15
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 10:00",45
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 10:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 10:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 10:00",42
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 10:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 10:00",15
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 11:00",1.4
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 11:00",0.22
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 11:00",41
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 11:00",55
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 11:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 11:00",13
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 12:00",13
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 12:00",0.23
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 12:00",40
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 12:00",38
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 12:00",1
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 12:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 13:00",10
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 13:00",3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 13:00",34
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 13:00",41
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 13:00",0.19
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 13:00",0.8
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 14:00",0.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 14:00",0.2
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 14:00",42
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 14:00",35
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 14:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 14:00",8
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 15:00",1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 15:00",0.23
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 15:00",40
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 15:00",52
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 15:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 15:00",14
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 16:00",0.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 16:00",0.23
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 16:00",40
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 16:00",56
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 16:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 16:00",14
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 17:00",16
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 17:00",6
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 17:00",47
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 17:00",37
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 17:00",0.25
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 17:00",1.4
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 18:00",40
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 18:00",1.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 18:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 18:00",39
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 18:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 18:00",13
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 19:00",0.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 19:00",0.19
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 19:00",42
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 19:00",40
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 19:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 19:00",11
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 20:00",0.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 20:00",0.21
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 20:00",43
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 20:00",41
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 20:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 20:00",9
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 21:00",0.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 21:00",0.22
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 21:00",43
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 21:00",42
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 21:00",2
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 21:00",13
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 22:00",0.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 22:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 22:00",41
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 22:00",42
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 22:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 22:00",17
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-13 23:00",14
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-13 23:00",3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-13 23:00",39
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-13 23:00",43
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-13 23:00",0.24
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-13 23:00",0.7
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 00:00",25
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 00:00",0.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 00:00",0.26
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 00:00",43
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 00:00",x
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 00:00",12
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 01:00",12
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 01:00",x
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 01:00",28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 01:00",40
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 01:00",0.27
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 01:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 02:00",0.28
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 02:00",11
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 02:00",3
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 02:00",1.5
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 02:00",27
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 02:00",35
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 03:00",9
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 03:00",5
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 03:00",29
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 03:00",31
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 03:00",0.28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 03:00",1.5
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 04:00",1.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 04:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 04:00",31
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 04:00",33
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 04:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 04:00",10
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 05:00",9
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 05:00",3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 05:00",50
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 05:00",30
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 05:00",0.28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 05:00",1.5
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 06:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 06:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 06:00",28
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 06:00",45
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 06:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 06:00",16
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 07:00",1.7
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 07:00",11
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 07:00",4
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 07:00",55
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 07:00",27
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 07:00",0.31
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 08:00",2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 08:00",0.31
